query_table,result_table
t_c701386b7c10b107____c12_1____2.csv,t_c701386b7c10b107____c21_0____2.csv
t_c701386b7c10b107____c12_1____2.csv,t_c701386b7c10b107____c18_1____2.csv
t_c701386b7c10b107____c12_1____2.csv,t_c701386b7c10b107____c16_0____2.csv
t_c701386b7c10b107____c12_1____2.csv,t_c701386b7c10b107____c15_1____2.csv
t_c701386b7c10b107____c12_1____2.csv,t_c701386b7c10b107____c21_1____2.csv
t_c701386b7c10b107____c12_1____2.csv,t_c701386b7c10b107____c19_0____2.csv
t_c701386b7c10b107____c12_1____2.csv,t_c701386b7c10b107____c16_1____2.csv
t_c701386b7c10b107____c12_1____2.csv,t_c701386b7c10b107____c18_0____2.csv
t_c701386b7c10b107____c12_1____2.csv,t_c701386b7c10b107____c11_1____2.csv
t_c701386b7c10b107____c12_1____2.csv,t_c701386b7c10b107____c17_0____2.csv
t_c701386b7c10b107____c12_1____2.csv,t_c701386b7c10b107____c14_1____2.csv
t_c701386b7c10b107____c12_1____2.csv,t_c701386b7c10b107____c14_0____2.csv
t_c701386b7c10b107____c12_1____2.csv,t_c701386b7c10b107____c12_1____1.csv
t_c701386b7c10b107____c12_1____2.csv,t_c701386b7c10b107____c18_1____1.csv
t_c701386b7c10b107____c12_1____2.csv,t_c701386b7c10b107____c23_1____1.csv
t_c701386b7c10b107____c12_1____2.csv,t_c701386b7c10b107____c22_1____1.csv
t_c701386b7c10b107____c12_1____2.csv,t_c701386b7c10b107____c20_0____1.csv
t_c701386b7c10b107____c12_1____2.csv,t_c701386b7c10b107____c24_0____1.csv
t_c701386b7c10b107____c12_1____2.csv,t_c701386b7c10b107____c20_0____3.csv
t_c701386b7c10b107____c12_1____2.csv,t_c701386b7c10b107____c22_1____3.csv
t_c701386b7c10b107____c12_1____2.csv,t_c701386b7c10b107____c24_0____3.csv
t_c701386b7c10b107____c12_1____2.csv,t_c701386b7c10b107____c23_1____3.csv
t_c701386b7c10b107____c12_1____2.csv,t_c701386b7c10b107____c12_1____3.csv
t_c701386b7c10b107____c12_1____2.csv,t_c701386b7c10b107____c18_1____3.csv
t_c701386b7c10b107____c12_1____2.csv,t_c701386b7c10b107____c23_0____3.csv
t_c701386b7c10b107____c12_1____2.csv,t_c701386b7c10b107____c15_0____2.csv
t_c701386b7c10b107____c12_1____2.csv,t_c701386b7c10b107____c12_0____2.csv
t_c701386b7c10b107____c12_1____2.csv,t_c701386b7c10b107____c19_1____2.csv
t_c701386b7c10b107____c12_1____2.csv,t_c701386b7c10b107____c23_0____1.csv
t_c701386b7c10b107____c12_1____2.csv,t_c701386b7c10b107____c20_0____0.csv
t_c701386b7c10b107____c12_1____2.csv,t_c701386b7c10b107____c23_1____0.csv
t_c701386b7c10b107____c12_1____2.csv,t_c701386b7c10b107____c24_0____0.csv
t_c701386b7c10b107____c12_1____2.csv,t_c701386b7c10b107____c12_1____0.csv
t_c701386b7c10b107____c12_1____2.csv,t_c701386b7c10b107____c22_1____0.csv
t_c701386b7c10b107____c12_1____2.csv,t_c701386b7c10b107____c18_1____0.csv
t_c701386b7c10b107____c12_1____2.csv,t_c701386b7c10b107____c21_0____0.csv
t_c701386b7c10b107____c12_1____2.csv,t_c701386b7c10b107____c23_0____0.csv
t_c701386b7c10b107____c12_1____2.csv,t_c701386b7c10b107____c21_0____1.csv
t_c701386b7c10b107____c12_1____2.csv,t_c701386b7c10b107____c20_1____1.csv
t_c701386b7c10b107____c12_1____2.csv,t_c701386b7c10b107____c13_0____2.csv
t_c701386b7c10b107____c12_1____2.csv,t_c701386b7c10b107____c21_0____3.csv
t_c701386b7c10b107____c12_1____2.csv,t_c701386b7c10b107____c22_0____1.csv
t_c701386b7c10b107____c12_1____2.csv,t_c701386b7c10b107____c20_1____3.csv
t_c701386b7c10b107____c12_1____2.csv,t_c701386b7c10b107____c22_0____3.csv
t_c701386b7c10b107____c12_1____2.csv,t_c701386b7c10b107____c21_1____3.csv
t_c701386b7c10b107____c12_1____2.csv,t_c701386b7c10b107____c11_0____2.csv
t_c701386b7c10b107____c12_1____2.csv,t_c701386b7c10b107____c20_0____4.csv
t_c701386b7c10b107____c12_1____2.csv,t_c701386b7c10b107____c24_0____4.csv
t_c701386b7c10b107____c12_1____2.csv,t_c701386b7c10b107____c22_1____4.csv
t_c701386b7c10b107____c12_1____2.csv,t_c701386b7c10b107____c12_1____4.csv
t_c701386b7c10b107____c12_1____2.csv,t_c701386b7c10b107____c23_1____4.csv
t_c701386b7c10b107____c12_1____2.csv,t_c701386b7c10b107____c18_1____4.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c22_1____0.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c24_0____0.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c23_0____0.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c21_1____0.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c14_0____0.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c21_0____0.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c23_1____0.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c20_0____0.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c22_0____0.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c20_1____0.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c19_0____0.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c16_0____0.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c17_1____0.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c23_0____3.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c24_0____3.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c14_0____3.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c23_1____3.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c21_0____3.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c21_1____3.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c19_0____3.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c19_1____0.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c22_1____3.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c20_0____3.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c15_1____0.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c17_0____0.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c23_0____1.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c21_0____1.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c21_1____1.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c23_1____1.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c24_0____1.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c14_0____1.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c19_0____1.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c21_1____4.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c24_0____4.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c23_0____4.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c21_0____4.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c23_1____4.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c14_0____4.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c19_0____4.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c14_0____2.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c23_0____2.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c23_1____2.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c21_0____2.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c24_0____2.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c21_1____2.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c19_0____2.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c20_1____3.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c18_1____0.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c22_1____1.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c20_0____1.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c22_1____4.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c20_0____4.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c20_0____2.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c22_1____2.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c18_0____0.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c20_1____1.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c20_1____4.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c20_1____2.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c17_1____3.csv
t_c701386b7c10b107____c14_0____0.csv,t_c701386b7c10b107____c22_0____3.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c23_0____1.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c22_1____1.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c18_1____1.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c24_0____1.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c23_1____1.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c22_0____1.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c20_0____1.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c21_0____1.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c21_1____1.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c20_1____1.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c16_0____1.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c19_0____1.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c23_0____3.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c24_0____3.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c18_1____3.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c18_0____1.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c22_1____3.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c24_0____4.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c18_1____4.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c18_1____2.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c24_0____2.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c23_1____3.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c22_1____4.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c23_0____4.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c23_0____2.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c22_1____2.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c17_1____1.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c23_1____4.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c21_0____4.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c19_1____1.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c23_1____2.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c22_0____3.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c21_1____3.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c22_0____4.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c22_0____2.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c24_0____0.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c18_1____0.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c23_0____0.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c21_0____3.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c20_0____3.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c21_0____2.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c21_1____2.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c22_1____0.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c20_0____2.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c19_0____4.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c20_0____4.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c23_1____0.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c21_0____0.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c15_0____1.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c18_0____4.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c21_1____4.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c22_0____0.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c15_1____1.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c19_0____2.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c21_1____0.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c19_0____3.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c17_1____4.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c18_0____2.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c12_1____1.csv
t_c701386b7c10b107____c18_1____1.csv,t_c701386b7c10b107____c18_0____3.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c20_0____1.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c22_1____1.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c23_0____1.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c20_1____1.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c24_0____1.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c23_1____1.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c22_0____1.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c21_1____1.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c21_0____1.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c19_1____1.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c19_0____1.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c18_1____1.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c16_0____1.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c17_1____1.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c20_1____2.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c24_0____2.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c23_0____3.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c24_0____3.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c20_1____3.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c20_1____4.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c24_0____4.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c23_0____2.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c18_0____1.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c23_0____4.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c23_1____2.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c22_1____2.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c20_0____2.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c23_1____3.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c23_1____4.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c22_1____3.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c20_0____3.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c22_1____4.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c20_0____4.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c21_1____2.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c21_1____3.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c23_0____0.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c24_0____0.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c20_1____0.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c17_1____4.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c19_0____4.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c21_0____4.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c23_1____0.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c21_1____4.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c17_0____1.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c22_0____2.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c19_0____2.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c20_0____0.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c22_1____0.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c22_0____4.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c17_1____2.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c22_0____3.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c17_1____3.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c15_0____1.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c18_0____4.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c21_0____2.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c17_1____0.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c21_1____0.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c19_0____3.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c14_0____1.csv
t_c701386b7c10b107____c20_1____1.csv,t_c701386b7c10b107____c21_0____3.csv
